@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
8599,7900,5954,5618,8441,0.399602,0.570232,0.584406,0.570232,0.415594,0.577232,0.48429,1.17746,0.580983
8600,7900,5954,5617,8442,0.399531,0.570232,0.584449,0.570232,0.415551,0.577253,0.484255,1.177547,0.581046
8601,7899,5955,5616,8443,0.399459,0.57016,0.584462,0.57016,0.415538,0.577222,0.484183,1.177572,0.581081
8602,7899,5955,5615,8444,0.399388,0.57016,0.584505,0.57016,0.415495,0.577243,0.484147,1.177659,0.581224
8603,7899,5955,5614,8445,0.399317,0.57016,0.584548,0.57016,0.415452,0.577265,0.484111,1.177746,0.581331
8604,7898,5956,5614,8445,0.399317,0.570088,0.584517,0.570088,0.415483,0.577213,0.484076,1.177684,0.581389
8605,7896,5958,5612,8447,0.399175,0.569944,0.584542,0.569944,0.415458,0.577151,0.483932,1.177735,0.581613
8606,7896,5958,5611,8448,0.399104,0.569944,0.584586,0.569944,0.415414,0.577172,0.483896,1.177822,0.581617
8607,7895,5959,5611,8448,0.399104,0.569872,0.584555,0.569872,0.415445,0.57712,0.483861,1.17776,0.581745
8608,7893,5961,5611,8448,0.399104,0.569727,0.584493,0.569727,0.415507,0.577016,0.483789,1.177636,0.58185
8609,7892,5962,5610,8449,0.399033,0.569655,0.584506,0.569655,0.415494,0.576985,0.483717,1.177661,0.581959
8610,7891,5963,5610,8449,0.399033,0.569583,0.584475,0.569583,0.415525,0.576933,0.483681,1.177599,0.58197
8611,7891,5963,5609,8450,0.398962,0.569583,0.584519,0.569583,0.415481,0.576954,0.483646,1.177686,0.581976
8612,7891,5963,5608,8451,0.39889,0.569583,0.584562,0.569583,0.415438,0.576975,0.48361,1.177773,0.581998
8613,7891,5963,5607,8452,0.398819,0.569583,0.584605,0.569583,0.415395,0.576996,0.483574,1.177861,0.582046
8614,7891,5963,5606,8453,0.398748,0.569583,0.584648,0.569583,0.415352,0.577017,0.483538,1.177948,0.58207
8615,7890,5964,5606,8453,0.398748,0.569511,0.584618,0.569511,0.415382,0.576965,0.483502,1.177886,0.582154
8616,7889,5965,5606,8453,0.398748,0.569438,0.584587,0.569438,0.415413,0.576913,0.483466,1.177824,0.582304
8617,7888,5966,5606,8453,0.398748,0.569366,0.584556,0.569366,0.415444,0.576861,0.483431,1.177762,0.582309
8618,7887,5967,5606,8453,0.398748,0.569294,0.584525,0.569294,0.415475,0.576809,0.483395,1.1777,0.582515
8619,7886,5968,5605,8454,0.398677,0.569222,0.584538,0.569222,0.415462,0.576778,0.483323,1.177725,0.582516
8620,7886,5968,5604,8455,0.398606,0.569222,0.584581,0.569222,0.415419,0.576799,0.483287,1.177812,0.582525
8621,7886,5968,5603,8456,0.398535,0.569222,0.584625,0.569222,0.415375,0.57682,0.483252,1.1779,0.582595
8622,7885,5969,5603,8456,0.398535,0.56915,0.584594,0.56915,0.415406,0.576768,0.483216,1.177838,0.582615
8623,7884,5970,5603,8456,0.398535,0.569078,0.584563,0.569078,0.415437,0.576716,0.48318,1.177776,0.582636
8624,7884,5970,5602,8457,0.398464,0.569078,0.584606,0.569078,0.415394,0.576737,0.483144,1.177863,0.582662
8625,7884,5970,5601,8458,0.398392,0.569078,0.58465,0.569078,0.41535,0.576758,0.483108,1.17795,0.582728
8626,7883,5971,5601,8458,0.398392,0.569005,0.584619,0.569005,0.415381,0.576706,0.483072,1.177888,0.582855
8627,7883,5971,5599,8460,0.39825,0.569005,0.584706,0.569005,0.415294,0.576749,0.483001,1.178063,0.582885
8628,7883,5971,5598,8461,0.398179,0.569005,0.584749,0.569005,0.415251,0.57677,0.482965,1.17815,0.582918
8629,7882,5972,5598,8461,0.398179,0.568933,0.584718,0.568933,0.415282,0.576718,0.482929,1.178088,0.583076
8630,7882,5972,5597,8462,0.398108,0.568933,0.584761,0.568933,0.415239,0.576739,0.482893,1.178176,0.583173
8631,7882,5972,5596,8463,0.398037,0.568933,0.584805,0.568933,0.415195,0.57676,0.482857,1.178263,0.583225
8632,7882,5972,5595,8464,0.397966,0.568933,0.584848,0.568933,0.415152,0.576781,0.482822,1.178351,0.583231
8633,7877,5977,5589,8470,0.397539,0.568572,0.584955,0.568572,0.415045,0.576647,0.482428,1.178565,0.583271
8634,7876,5978,5589,8470,0.397539,0.5685,0.584924,0.5685,0.415076,0.576595,0.482392,1.178503,0.583294
8635,7876,5978,5588,8471,0.397468,0.5685,0.584967,0.5685,0.415033,0.576616,0.482356,1.178591,0.583315
8636,7875,5979,5588,8471,0.397468,0.568428,0.584936,0.568428,0.415064,0.576564,0.48232,1.178528,0.583346
8637,7874,5980,5588,8471,0.397468,0.568356,0.584906,0.568356,0.415094,0.576512,0.482284,1.178466,0.583432
8638,7874,5980,5587,8472,0.397397,0.568356,0.584949,0.568356,0.415051,0.576533,0.482248,1.178554,0.583561
8639,7871,5983,5586,8473,0.397326,0.568139,0.5849,0.568139,0.4151,0.576398,0.482105,1.178455,0.583698
8640,7871,5983,5585,8474,0.397254,0.568139,0.584944,0.568139,0.415056,0.576419,0.482069,1.178543,0.583703
8641,7869,5985,5579,8480,0.396828,0.567995,0.585143,0.567995,0.414857,0.576441,0.481783,1.178944,0.583802
8642,7869,5985,5578,8481,0.396757,0.567995,0.585186,0.567995,0.414814,0.576462,0.481747,1.179032,0.583857
8643,7868,5986,5578,8481,0.396757,0.567923,0.585155,0.567923,0.414845,0.57641,0.481711,1.17897,0.583883
8644,7868,5986,5577,8482,0.396685,0.567923,0.585199,0.567923,0.414801,0.576431,0.481675,1.179057,0.583921
8645,7860,5994,5574,8485,0.396472,0.567345,0.585083,0.567345,0.414917,0.576077,0.481281,1.178823,0.584067
8646,7860,5994,5573,8486,0.396401,0.567345,0.585126,0.567345,0.414874,0.576099,0.481245,1.178911,0.584076
8647,7859,5995,5573,8486,0.396401,0.567273,0.585095,0.567273,0.414905,0.576046,0.481209,1.178848,0.584124
8648,7859,5995,5572,8487,0.39633,0.567273,0.585139,0.567273,0.414861,0.576067,0.481174,1.178936,0.584243
8649,7858,5996,5572,8487,0.39633,0.567201,0.585108,0.567201,0.414892,0.576015,0.481138,1.178874,0.584263
8650,7858,5996,5571,8488,0.396259,0.567201,0.585152,0.567201,0.414848,0.576036,0.481102,1.178962,0.58427
8651,7858,5996,5570,8489,0.396187,0.567201,0.585195,0.567201,0.414805,0.576057,0.481066,1.179049,0.584363
8652,7858,5996,5569,8490,0.396116,0.567201,0.585239,0.567201,0.414761,0.576079,0.48103,1.179137,0.584425
8653,7858,5996,5568,8491,0.396045,0.567201,0.585282,0.567201,0.414718,0.5761,0.480995,1.179225,0.584472
8654,7856,5998,5568,8491,0.396045,0.567056,0.585221,0.567056,0.414779,0.575995,0.480923,1.179101,0.584566
8655,7856,5998,5567,8492,0.395974,0.567056,0.585264,0.567056,0.414736,0.576016,0.480887,1.179188,0.584609
8656,7854,6000,5567,8492,0.395974,0.566912,0.585202,0.566912,0.414798,0.575912,0.480815,1.179064,0.584637
8657,7853,6001,5564,8495,0.395761,0.56684,0.585302,0.56684,0.414698,0.575923,0.480672,1.179265,0.584739
8658,7852,6002,5563,8496,0.39569,0.566768,0.585315,0.566768,0.414685,0.575892,0.4806,1.179291,0.584874
8659,7852,6002,5562,8497,0.395618,0.566768,0.585359,0.566768,0.414641,0.575913,0.480565,1.179379,0.584879
8660,7852,6002,5561,8498,0.395547,0.566768,0.585402,0.566768,0.414598,0.575934,0.480529,1.179467,0.58497
8661,7847,6007,5557,8502,0.395263,0.566407,0.585422,0.566407,0.414578,0.575758,0.480206,1.179507,0.585024
8662,7845,6009,5555,8504,0.395121,0.566262,0.585448,0.566262,0.414552,0.575695,0.480063,1.179558,0.585088
8663,7836,6018,5552,8507,0.394907,0.565613,0.5853,0.565613,0.4147,0.575288,0.479633,1.179261,0.585195
8664,7835,6019,5552,8507,0.394907,0.565541,0.585269,0.565541,0.414731,0.575236,0.479597,1.179199,0.585254
8665,7834,6020,5552,8507,0.394907,0.565468,0.585238,0.565468,0.414762,0.575184,0.479561,1.179136,0.58534
8666,7833,6021,5552,8507,0.394907,0.565396,0.585207,0.565396,0.414793,0.575131,0.479526,1.179074,0.585346
8667,7832,6022,5552,8507,0.394907,0.565324,0.585176,0.565324,0.414824,0.575079,0.47949,1.179012,0.585374
8668,7822,6032,5546,8513,0.39448,0.564602,0.585129,0.564602,0.414871,0.574682,0.478917,1.178916,0.58541
8669,7821,6033,5546,8513,0.39448,0.56453,0.585098,0.56453,0.414902,0.57463,0.478881,1.178853,0.585524
8670,7821,6033,5545,8514,0.394409,0.56453,0.585141,0.56453,0.414859,0.574651,0.478845,1.178941,0.585585
8671,7821,6033,5544,8515,0.394338,0.56453,0.585185,0.56453,0.414815,0.574672,0.478809,1.179029,0.585597
8672,7817,6037,5541,8518,0.394125,0.564241,0.585192,0.564241,0.414808,0.574526,0.478558,1.179044,0.58569
8673,7816,6038,5539,8520,0.393983,0.564169,0.585249,0.564169,0.414751,0.574516,0.478451,1.179158,0.585743
8674,7815,6039,5539,8520,0.393983,0.564097,0.585218,0.564097,0.414782,0.574463,0.478415,1.179095,0.585749
8675,7814,6040,5539,8520,0.393983,0.564025,0.585187,0.564025,0.414813,0.574411,0.478379,1.179033,0.585847
8676,7813,6041,5539,8520,0.393983,0.563953,0.585156,0.563953,0.414844,0.574359,0.478343,1.17897,0.585859
8677,7812,6042,5538,8521,0.393911,0.56388,0.585169,0.56388,0.414831,0.574327,0.478272,1.178996,0.585939
8678,7811,6043,5538,8521,0.393911,0.563808,0.585137,0.563808,0.414863,0.574275,0.478236,1.178933,0.586126
8679,7808,6046,5538,8521,0.393911,0.563592,0.585044,0.563592,0.414956,0.574118,0.478128,1.178745,0.586155
8680,7808,6046,5537,8522,0.39384,0.563592,0.585088,0.563592,0.414912,0.574139,0.478093,1.178834,0.586302
8681,7807,6047,5537,8522,0.39384,0.56352,0.585057,0.56352,0.414943,0.574086,0.478057,1.178771,0.586491
8682,7806,6048,5537,8522,0.39384,0.563447,0.585026,0.563447,0.414974,0.574034,0.478021,1.178708,0.58651
8683,7802,6052,5535,8524,0.393698,0.563159,0.584989,0.563159,0.415011,0.573866,0.477806,1.178634,0.58654
8684,7801,6053,5535,8524,0.393698,0.563086,0.584958,0.563086,0.415042,0.573814,0.47777,1.178572,0.586597
8685,7799,6055,5532,8527,0.393485,0.562942,0.585027,0.562942,0.414973,0.573772,0.477591,1.178712,0.586794
8686,7798,6056,5532,8527,0.393485,0.56287,0.584996,0.56287,0.415004,0.57372,0.477555,1.178649,0.586887
8687,7797,6057,5532,8527,0.393485,0.562798,0.584965,0.562798,0.415035,0.573667,0.477519,1.178586,0.58691
8688,7796,6058,5524,8535,0.392916,0.562726,0.585285,0.562726,0.414715,0.573784,0.477197,1.179231,0.587036
8689,7795,6059,5524,8535,0.392916,0.562653,0.585254,0.562653,0.414746,0.573731,0.477161,1.179168,0.587075
8690,7794,6060,5522,8537,0.392773,0.562581,0.585311,0.562581,0.414689,0.573721,0.477054,1.179283,0.58709
8691,7787,6067,5520,8539,0.392631,0.562076,0.585181,0.562076,0.414819,0.573396,0.476731,1.17902,0.587147
8692,7787,6067,5519,8540,0.39256,0.562076,0.585225,0.562076,0.414775,0.573417,0.476695,1.179109,0.587161
8693,7787,6067,5518,8541,0.392489,0.562076,0.585269,0.562076,0.414731,0.573438,0.47666,1.179198,0.587258
8694,7787,6067,5516,8543,0.392347,0.562076,0.585357,0.562076,0.414643,0.57348,0.476588,1.179375,0.587279
8695,7787,6067,5515,8544,0.392275,0.562076,0.585401,0.562076,0.414599,0.573501,0.476552,1.179464,0.587381
8696,7787,6067,5513,8546,0.392133,0.562076,0.585489,0.562076,0.414511,0.573543,0.47648,1.179641,0.587382
8697,7785,6069,5512,8547,0.392062,0.561932,0.58547,0.561932,0.41453,0.57346,0.476373,1.179604,0.587394
8698,7785,6069,5511,8548,0.391991,0.561932,0.585514,0.561932,0.414486,0.573481,0.476337,1.179693,0.587553
8699,7782,6072,5511,8548,0.391991,0.561715,0.585421,0.561715,0.414579,0.573323,0.47623,1.179504,0.587625
8700,7781,6073,5511,8548,0.391991,0.561643,0.58539,0.561643,0.41461,0.57327,0.476194,1.179442,0.587659
8701,7778,6076,5506,8553,0.391635,0.561426,0.585516,0.561426,0.414484,0.573218,0.475907,1.179697,0.587671
8702,7778,6076,5503,8556,0.391422,0.561426,0.585649,0.561426,0.414351,0.573282,0.4758,1.179963,0.587683
8703,7776,6078,5503,8556,0.391422,0.561282,0.585586,0.561282,0.414414,0.573177,0.475728,1.179838,0.58774
8704,7776,6078,5502,8557,0.391351,0.561282,0.58563,0.561282,0.41437,0.573198,0.475692,1.179926,0.587767
8705,7776,6078,5501,8558,0.39128,0.561282,0.585674,0.561282,0.414326,0.573219,0.475657,1.180015,0.587772
8706,7772,6082,5500,8559,0.391208,0.560993,0.585594,0.560993,0.414406,0.57303,0.475477,1.179853,0.587841
8707,7772,6082,5499,8560,0.391137,0.560993,0.585638,0.560993,0.414362,0.573051,0.475442,1.179941,0.587845
8708,7768,6086,5493,8566,0.390711,0.560704,0.585778,0.560704,0.414222,0.572967,0.475083,1.180224,0.588112
8709,7767,6087,5493,8566,0.390711,0.560632,0.585747,0.560632,0.414253,0.572914,0.475047,1.180161,0.588163
8710,7766,6088,5493,8566,0.390711,0.56056,0.585715,0.56056,0.414285,0.572862,0.475012,1.180098,0.588241
8711,7765,6089,5493,8566,0.390711,0.560488,0.585684,0.560488,0.414316,0.572809,0.474976,1.180035,0.588295
8712,7763,6091,5491,8568,0.390568,0.560344,0.58571,0.560344,0.41429,0.572746,0.474833,1.180087,0.588446
8713,7763,6091,5490,8569,0.390497,0.560344,0.585754,0.560344,0.414246,0.572767,0.474797,1.180176,0.588613
8714,7762,6092,5490,8569,0.390497,0.560271,0.585723,0.560271,0.414277,0.572715,0.474761,1.180113,0.58868
8715,7762,6092,5489,8570,0.390426,0.560271,0.585767,0.560271,0.414233,0.572736,0.474725,1.180202,0.588686
8716,7761,6093,5489,8570,0.390426,0.560199,0.585736,0.560199,0.414264,0.572683,0.474689,1.180139,0.588785
8717,7761,6093,5488,8571,0.390355,0.560199,0.58578,0.560199,0.41422,0.572704,0.474653,1.180228,0.588804
8718,7760,6094,5488,8571,0.390355,0.560127,0.585749,0.560127,0.414251,0.572651,0.474618,1.180165,0.588824
8719,7759,6095,5488,8571,0.390355,0.560055,0.585718,0.560055,0.414282,0.572599,0.474582,1.180102,0.588963
8720,7758,6096,5488,8571,0.390355,0.559983,0.585686,0.559983,0.414314,0.572546,0.474546,1.180039,0.589099
8721,7758,6096,5487,8572,0.390284,0.559983,0.58573,0.559983,0.41427,0.572567,0.47451,1.180128,0.589214
8722,7757,6097,5485,8574,0.390142,0.55991,0.585788,0.55991,0.414212,0.572557,0.474403,1.180243,0.589343
8723,7757,6097,5484,8575,0.39007,0.55991,0.585832,0.55991,0.414168,0.572578,0.474367,1.180332,0.589406
8724,7756,6098,5483,8576,0.389999,0.559838,0.585845,0.559838,0.414155,0.572546,0.474295,1.180359,0.58941
8725,7756,6098,5482,8577,0.389928,0.559838,0.585889,0.559838,0.414111,0.572568,0.474259,1.180448,0.589452
8726,7755,6099,5482,8577,0.389928,0.559766,0.585858,0.559766,0.414142,0.572515,0.474223,1.180385,0.589516
8727,7755,6099,5481,8578,0.389857,0.559766,0.585902,0.559766,0.414098,0.572536,0.474188,1.180474,0.589525
8728,7752,6102,5480,8579,0.389786,0.55955,0.585852,0.55955,0.414148,0.572399,0.474044,1.180374,0.589525
8729,7752,6102,5479,8580,0.389715,0.55955,0.585897,0.55955,0.414103,0.57242,0.474009,1.180463,0.589651
8730,7752,6102,5478,8581,0.389644,0.55955,0.585941,0.55955,0.414059,0.572441,0.473973,1.180552,0.589693
8731,7752,6102,5477,8582,0.389573,0.55955,0.585985,0.55955,0.414015,0.572462,0.473937,1.180642,0.589792
8732,7749,6105,5470,8589,0.389075,0.559333,0.586202,0.559333,0.413798,0.572452,0.473579,1.181077,0.589878
8733,7749,6105,5469,8590,0.389003,0.559333,0.586246,0.559333,0.413754,0.572473,0.473543,1.181167,0.589946
8734,7749,6105,5468,8591,0.388932,0.559333,0.58629,0.559333,0.41371,0.572495,0.473507,1.181256,0.590133
8735,7748,6106,5468,8591,0.388932,0.559261,0.586259,0.559261,0.413741,0.572442,0.473471,1.181193,0.590355
8736,7748,6106,5467,8592,0.388861,0.559261,0.586303,0.559261,0.413697,0.572463,0.473435,1.181283,0.590361
8737,7747,6107,5467,8592,0.388861,0.559189,0.586272,0.559189,0.413728,0.57241,0.473399,1.181219,0.59042
8738,7746,6108,5467,8592,0.388861,0.559117,0.586241,0.559117,0.413759,0.572357,0.473364,1.181156,0.590535
8739,7741,6113,5464,8595,0.388648,0.558756,0.586217,0.558756,0.413783,0.572157,0.473077,1.181109,0.590604
8740,7741,6113,5463,8596,0.388577,0.558756,0.586262,0.558756,0.413738,0.572178,0.473041,1.181198,0.590678
8741,7740,6114,5463,8596,0.388577,0.558683,0.58623,0.558683,0.41377,0.572126,0.473005,1.181135,0.590779
8742,7738,6116,5463,8596,0.388577,0.558539,0.586168,0.558539,0.413832,0.57202,0.472934,1.181009,0.590814
8743,7738,6116,5462,8597,0.388506,0.558539,0.586212,0.558539,0.413788,0.572041,0.472898,1.181099,0.590838
8744,7738,6116,5461,8598,0.388434,0.558539,0.586257,0.558539,0.413743,0.572062,0.472862,1.181188,0.590867
8745,7738,6116,5460,8599,0.388363,0.558539,0.586301,0.558539,0.413699,0.572083,0.472826,1.181278,0.590949
8746,7734,6120,5458,8601,0.388221,0.55825,0.586264,0.55825,0.413736,0.571915,0.472611,1.181204,0.591147
8747,7733,6121,5458,8601,0.388221,0.558178,0.586233,0.558178,0.413767,0.571862,0.472576,1.181141,0.591256
8748,7732,6122,5458,8601,0.388221,0.558106,0.586202,0.558106,0.413798,0.571809,0.47254,1.181077,0.59127
8749,7731,6123,5458,8601,0.388221,0.558034,0.58617,0.558034,0.41383,0.571756,0.472504,1.181014,0.591338
8750,7730,6124,5458,8601,0.388221,0.557962,0.586139,0.557962,0.413861,0.571703,0.472468,1.180951,0.591352
8751,7729,6125,5458,8601,0.388221,0.557889,0.586108,0.557889,0.413892,0.57165,0.472432,1.180888,0.591573
8752,7728,6126,5458,8601,0.388221,0.557817,0.586076,0.557817,0.413924,0.571598,0.472396,1.180825,0.591708
8753,7727,6127,5458,8601,0.388221,0.557745,0.586045,0.557745,0.413955,0.571545,0.472361,1.180761,0.59172
8754,7726,6128,5458,8601,0.388221,0.557673,0.586013,0.557673,0.413987,0.571492,0.472325,1.180698,0.591767
8755,7726,6128,5457,8602,0.38815,0.557673,0.586058,0.557673,0.413942,0.571513,0.472289,1.180788,0.59185
8756,7725,6129,5457,8602,0.38815,0.557601,0.586026,0.557601,0.413974,0.57146,0.472253,1.180724,0.59188
8757,7724,6130,5457,8602,0.38815,0.557529,0.585995,0.557529,0.414005,0.571407,0.472217,1.180661,0.591943
8758,7723,6131,5457,8602,0.38815,0.557456,0.585964,0.557456,0.414036,0.571355,0.472181,1.180598,0.592115
8759,7723,6131,5456,8603,0.388079,0.557456,0.586008,0.557456,0.413992,0.571376,0.472146,1.180687,0.59215
8760,7723,6131,5455,8604,0.388008,0.557456,0.586053,0.557456,0.413947,0.571397,0.47211,1.180777,0.592213
8761,7723,6131,5454,8605,0.387937,0.557456,0.586097,0.557456,0.413903,0.571418,0.472074,1.180867,0.592321
8762,7722,6132,5454,8605,0.387937,0.557384,0.586066,0.557384,0.413934,0.571365,0.472038,1.180803,0.592341
8763,7722,6132,5453,8606,0.387865,0.557384,0.58611,0.557384,0.41389,0.571386,0.472002,1.180893,0.592458
8764,7722,6132,5452,8607,0.387794,0.557384,0.586155,0.557384,0.413845,0.571407,0.471966,1.180983,0.592571
8765,7721,6133,5452,8607,0.387794,0.557312,0.586123,0.557312,0.413877,0.571355,0.471931,1.180919,0.592714
8766,7721,6133,5451,8608,0.387723,0.557312,0.586168,0.557312,0.413832,0.571376,0.471895,1.181009,0.592829
8767,7720,6134,5451,8608,0.387723,0.55724,0.586136,0.55724,0.413864,0.571323,0.471859,1.180946,0.59288
8768,7720,6134,5450,8609,0.387652,0.55724,0.586181,0.55724,0.413819,0.571344,0.471823,1.181035,0.593094
8769,7719,6135,5450,8609,0.387652,0.557168,0.586149,0.557168,0.413851,0.571291,0.471787,1.180972,0.593254
8770,7719,6135,5449,8610,0.387581,0.557168,0.586194,0.557168,0.413806,0.571312,0.471752,1.181062,0.593369
8771,7717,6137,5449,8610,0.387581,0.557023,0.586131,0.557023,0.413869,0.571207,0.47168,1.180935,0.593387
8772,7717,6137,5448,8611,0.38751,0.557023,0.586175,0.557023,0.413825,0.571228,0.471644,1.181025,0.593657
8773,7717,6137,5447,8612,0.387439,0.557023,0.58622,0.557023,0.41378,0.571249,0.471608,1.181114,0.593686
8774,7705,6149,5441,8618,0.387012,0.556157,0.58611,0.556157,0.41389,0.570741,0.470963,1.180892,0.593819
8775,7704,6150,5441,8618,0.387012,0.556085,0.586078,0.556085,0.413922,0.570688,0.470928,1.180829,0.593872
8776,7703,6151,5441,8618,0.387012,0.556013,0.586047,0.556013,0.413953,0.570635,0.470892,1.180766,0.593921
8777,7702,6152,5441,8618,0.387012,0.555941,0.586015,0.555941,0.413985,0.570582,0.470856,1.180702,0.593949
8778,7700,6154,5438,8621,0.386798,0.555796,0.586086,0.555796,0.413914,0.570539,0.470677,1.180845,0.593991
8779,7699,6155,5434,8625,0.386514,0.555724,0.586233,0.555724,0.413767,0.570571,0.470498,1.181141,0.594054
8780,7698,6156,5433,8626,0.386443,0.555652,0.586246,0.555652,0.413754,0.570539,0.470426,1.181167,0.594224
8781,7698,6156,5432,8627,0.386372,0.555652,0.586291,0.555652,0.413709,0.57056,0.47039,1.181257,0.594236
8782,7698,6156,5431,8628,0.386301,0.555652,0.586336,0.555652,0.413664,0.570581,0.470354,1.181347,0.594263
8783,7698,6156,5430,8629,0.386229,0.555652,0.58638,0.555652,0.41362,0.570603,0.470318,1.181437,0.59438
8784,7692,6162,5426,8633,0.385945,0.555219,0.58637,0.555219,0.41363,0.570369,0.46996,1.181416,0.594445
8785,7679,6175,5410,8649,0.384807,0.55428,0.586676,0.55428,0.413324,0.570018,0.468921,1.182033,0.594477
8786,7679,6175,5409,8650,0.384736,0.55428,0.586721,0.55428,0.413279,0.570039,0.468885,1.182123,0.594486
8787,7679,6175,5408,8651,0.384665,0.55428,0.586765,0.55428,0.413235,0.570061,0.46885,1.182213,0.594565
8788,7678,6176,5408,8651,0.384665,0.554208,0.586734,0.554208,0.413266,0.570007,0.468814,1.18215,0.594629
8789,7677,6177,5408,8651,0.384665,0.554136,0.586702,0.554136,0.413298,0.569954,0.468778,1.182086,0.594632
8790,7677,6177,5407,8652,0.384593,0.554136,0.586747,0.554136,0.413253,0.569975,0.468742,1.182177,0.594644
8791,7673,6181,5407,8652,0.384593,0.553847,0.586621,0.553847,0.413379,0.569763,0.468599,1.181922,0.59475
8792,7673,6181,5406,8653,0.384522,0.553847,0.586666,0.553847,0.413334,0.569784,0.468563,1.182012,0.594768
8793,7673,6181,5405,8654,0.384451,0.553847,0.586711,0.553847,0.413289,0.569805,0.468527,1.182103,0.59479
8794,7671,6183,5404,8655,0.38438,0.553703,0.586692,0.553703,0.413308,0.56972,0.46842,1.182066,0.59482
8795,7660,6194,5399,8660,0.384024,0.552909,0.586569,0.552909,0.413431,0.569242,0.467847,1.181817,0.594909
8796,7660,6194,5398,8661,0.383953,0.552909,0.586614,0.552909,0.413386,0.569263,0.467811,1.181907,0.59498
8797,7660,6194,5396,8663,0.383811,0.552909,0.586703,0.552909,0.413297,0.569305,0.467739,1.182088,0.595179
8798,7658,6196,5396,8663,0.383811,0.552765,0.58664,0.552765,0.41336,0.569199,0.467667,1.181961,0.595257
8799,7658,6196,5395,8664,0.38374,0.552765,0.586685,0.552765,0.413315,0.56922,0.467632,1.182051,0.595545
8800,7639,6215,5385,8674,0.383029,0.551393,0.586533,0.551393,0.413467,0.56842,0.466593,1.181744,0.595567
8801,7639,6215,5384,8675,0.382958,0.551393,0.586578,0.551393,0.413422,0.568441,0.466557,1.181835,0.595595
8802,7639,6215,5381,8678,0.382744,0.551393,0.586713,0.551393,0.413287,0.568505,0.466449,1.182107,0.59563
8803,7638,6216,5380,8679,0.382673,0.551321,0.586726,0.551321,0.413274,0.568473,0.466378,1.182134,0.595668
8804,7637,6217,5380,8679,0.382673,0.551249,0.586694,0.551249,0.413306,0.568419,0.466342,1.18207,0.595831
8805,7623,6231,5367,8692,0.381748,0.550238,0.586836,0.550238,0.413164,0.567948,0.465375,1.182356,0.59602
8806,7621,6233,5366,8693,0.381677,0.550094,0.586818,0.550094,0.413182,0.567863,0.465267,1.182318,0.596044
8807,7608,6246,5355,8704,0.380895,0.549155,0.586901,0.549155,0.413099,0.567401,0.464407,1.182487,0.596064
8808,7608,6246,5354,8705,0.380824,0.549155,0.586946,0.549155,0.413054,0.567422,0.464371,1.182578,0.59613
8809,7608,6246,5353,8706,0.380753,0.549155,0.586992,0.549155,0.413008,0.567444,0.464336,1.182669,0.59632
8810,7608,6246,5352,8707,0.380681,0.549155,0.587037,0.549155,0.412963,0.567465,0.4643,1.182761,0.596328
8811,7607,6247,5352,8707,0.380681,0.549083,0.587005,0.549083,0.412995,0.567411,0.464264,1.182696,0.596371
8812,7606,6248,5352,8707,0.380681,0.549011,0.586973,0.549011,0.413027,0.567358,0.464228,1.182632,0.596396
8813,7605,6249,5352,8707,0.380681,0.548939,0.586941,0.548939,0.413059,0.567304,0.464192,1.182568,0.59645
8814,7605,6249,5351,8708,0.38061,0.548939,0.586987,0.548939,0.413013,0.567326,0.464156,1.182659,0.596496
8815,7604,6250,5351,8708,0.38061,0.548867,0.586955,0.548867,0.413045,0.567272,0.464121,1.182595,0.596684
8816,7598,6256,5344,8715,0.380112,0.548434,0.587081,0.548434,0.412919,0.5671,0.463655,1.182849,0.596697
8817,7585,6269,5333,8726,0.37933,0.547495,0.587165,0.547495,0.412835,0.566637,0.462795,1.183019,0.5967
8818,7585,6269,5332,8727,0.379259,0.547495,0.587211,0.547495,0.412789,0.566658,0.462759,1.18311,0.59686
8819,7584,6270,5332,8727,0.379259,0.547423,0.587179,0.547423,0.412821,0.566604,0.462723,1.183046,0.596929
8820,7583,6271,5332,8727,0.379259,0.547351,0.587147,0.547351,0.412853,0.566551,0.462688,1.182982,0.597225
8821,7583,6271,5330,8729,0.379117,0.547351,0.587238,0.547351,0.412762,0.566593,0.462616,1.183165,0.597354
8822,7569,6285,5322,8737,0.378548,0.54634,0.587154,0.54634,0.412846,0.566012,0.461828,1.182996,0.597393
8823,7568,6286,5322,8737,0.378548,0.546268,0.587122,0.546268,0.412878,0.565959,0.461792,1.182931,0.597466
8824,7568,6286,5321,8738,0.378476,0.546268,0.587167,0.546268,0.412833,0.56598,0.461756,1.183023,0.597498
8825,7567,6287,5321,8738,0.378476,0.546196,0.587135,0.546196,0.412865,0.565926,0.46172,1.182959,0.597762
8826,7566,6288,5320,8739,0.378405,0.546124,0.587149,0.546124,0.412851,0.565894,0.461649,1.182986,0.597768
8827,7565,6289,5320,8739,0.378405,0.546052,0.587117,0.546052,0.412883,0.56584,0.461613,1.182921,0.597789
